neighbourhood_group,neighbourhood,latitude,longitude,room_type,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,price
Manhattan,West Village,40.73261,-74.01043,Private room,2,12,2019-07-08,3.91,1,35,120
Manhattan,Murray Hill,40.74711,-73.97694,Entire home/apt,30,5,2019-03-17,0.14,31,179,115
Brooklyn,Williamsburg,40.71369,-73.93669,Private room,5,41,2018-10-13,2.11,1,125,100
Brooklyn,Greenpoint,40.73343,-73.95638,Private room,3,3,2018-01-16,0.1,4,244,49
Manhattan,West Village,40.73452,-74.00825,Entire home/apt,2,28,2018-05-04,1.0,1,0,215
Brooklyn,Prospect-Lefferts Gardens,40.65757,-73.96039,Entire home/apt,5,28,2019-06-30,1.71,1,347,110
Queens,Flushing,40.74888,-73.8066,Entire home/apt,1,8,2019-03-29,0.34,6,255,400
Manhattan,Theater District,40.75638,-73.98834,Entire home/apt,5,0,,,1,0,260
Manhattan,Washington Heights,40.83368,-73.94314,Private room,4,0,,,1,0,80
Manhattan,Harlem,40.8114,-73.95237,Private room,1,15,2018-06-07,0.62,2,0,50
Brooklyn,Park Slope,40.67545,-73.97516,Entire home/apt,5,1,2017-12-21,0.05,1,0,213
Manhattan,Murray Hill,40.75001,-73.97573,Entire home/apt,30,2,2019-05-30,0.28,50,364,150
Manhattan,Gramercy,40.73343,-73.98634,Entire home/apt,3,72,2019-01-02,1.22,1,25,180
Brooklyn,Williamsburg,40.71475,-73.94197,Private room,1,1,2017-08-26,0.04,1,0,70
Manhattan,Upper West Side,40.79613,-73.96468,Private room,2,55,2019-06-08,4.52,4,246,97
Brooklyn,Bedford-Stuyvesant,40.68133,-73.90947,Entire home/apt,28,3,2019-05-26,0.16,5,312,150
Brooklyn,Bushwick,40.70118,-73.91764,Private room,1,0,,,1,0,65
Queens,Astoria,40.76406,-73.90769,Entire home/apt,1,185,2019-06-19,5.28,1,211,99
Manhattan,Battery Park City,40.70515,-74.01851,Private room,1,0,,,7,361,100
Queens,Elmhurst,40.73182,-73.87579,Entire home/apt,5,29,2019-07-04,1.81,1,120,95
Bronx,Longwood,40.82095,-73.89522,Private room,2,0,,,1,179,100
Manhattan,Harlem,40.82599,-73.95289,Private room,2,0,,,3,188,53
Brooklyn,Canarsie,40.63949,-73.90585,Entire home/apt,2,83,2018-03-11,2.42,1,0,80
Brooklyn,Greenpoint,40.72191,-73.94405,Private room,1,2,2016-05-08,0.05,1,0,60
Manhattan,Washington Heights,40.83383,-73.94469,Private room,7,13,2019-05-11,0.36,6,310,39
Manhattan,Upper West Side,40.79858,-73.97301,Private room,6,4,2019-05-02,0.15,1,0,95
Brooklyn,Greenpoint,40.73396,-73.95537,Private room,1,0,,,1,0,150
Brooklyn,Canarsie,40.64674,-73.89501,Private room,5,85,2019-06-16,1.25,5,155,32
Brooklyn,Crown Heights,40.67271,-73.94551,Entire home/apt,1,349,2019-06-30,4.73,2,277,105
Brooklyn,Crown Heights,40.67053,-73.95136,Private room,1,1,2015-08-24,0.02,1,0,45
Brooklyn,Clinton Hill,40.68657,-73.96003,Entire home/apt,3,3,2018-10-08,0.16,1,0,250
Brooklyn,Vinegar Hill,40.69949,-73.98319,Private room,3,2,2019-05-17,0.32,3,16,116
Brooklyn,Bedford-Stuyvesant,40.69776,-73.96006,Private room,9,2,2015-09-09,0.04,1,0,58
Queens,Flushing,40.73717,-73.80847,Private room,1,16,2019-06-23,1.46,1,153,30
Brooklyn,Williamsburg,40.70955,-73.95678,Entire home/apt,1,20,2019-04-28,1.44,1,35,150
Brooklyn,Bushwick,40.69994,-73.92378,Entire home/apt,5,89,2019-05-26,2.02,2,72,129
Brooklyn,Park Slope,40.67293,-73.98609,Entire home/apt,30,7,2018-10-28,0.24,1,189,105
Brooklyn,Bedford-Stuyvesant,40.68853,-73.95982,Private room,2,33,2019-03-06,2.33,2,17,70
Manhattan,SoHo,40.72387,-74.00423,Entire home/apt,3,1,2018-10-22,0.12,1,363,249
Brooklyn,Bushwick,40.69542,-73.93258,Private room,2,5,2018-11-18,0.11,3,4,65
Brooklyn,Williamsburg,40.7071,-73.94634,Private room,5,1,2019-04-24,0.39,1,35,65
Brooklyn,Crown Heights,40.67305,-73.92958,Private room,2,34,2019-07-02,1.43,1,170,90
Manhattan,Upper East Side,40.77905,-73.9535,Entire home/apt,1,0,,,1,0,150
Queens,Long Island City,40.74509,-73.94904,Entire home/apt,5,4,2019-01-02,0.32,1,7,120
Queens,Ditmars Steinway,40.77005,-73.91098,Private room,1,6,2019-05-28,2.47,2,0,90
Brooklyn,Bensonhurst,40.61112,-74.00028,Entire home/apt,2,207,2019-07-02,4.26,1,287,145
Manhattan,Lower East Side,40.71925,-73.98955,Entire home/apt,1,9,2018-11-04,0.39,1,364,106
Brooklyn,Sea Gate,40.57531,-74.00518,Entire home/apt,4,0,,,1,19,99
Brooklyn,Greenpoint,40.72573,-73.94071,Entire home/apt,30,1,2017-10-15,0.05,52,357,149
Queens,Sunnyside,40.74263,-73.92476,Entire home/apt,2,108,2019-06-23,1.35,1,0,85
Queens,Astoria,40.75936,-73.91266,Private room,11,0,,,1,0,85
Manhattan,Upper East Side,40.76651,-73.95155,Entire home/apt,2,33,2019-06-29,2.55,1,267,145
Manhattan,Morningside Heights,40.80878,-73.95777,Entire home/apt,10,5,2019-05-04,0.31,1,0,90
Brooklyn,Flatbush,40.63427,-73.95248,Entire home/apt,2,34,2019-07-02,1.47,3,243,171
Manhattan,Harlem,40.81446,-73.9379,Entire home/apt,3,9,2019-06-22,0.35,1,127,198
Bronx,Port Morris,40.80952,-73.93025,Private room,2,57,2019-06-17,1.54,4,146,41
Brooklyn,Bedford-Stuyvesant,40.68535,-73.94959,Entire home/apt,3,95,2019-07-05,2.74,1,71,138
Manhattan,Hell's Kitchen,40.76637,-73.98941,Entire home/apt,2,3,2018-04-07,0.19,1,0,130
Manhattan,Lower East Side,40.71187,-73.98878,Shared room,14,0,,,28,318,35
Manhattan,Greenwich Village,40.732,-73.99959,Entire home/apt,2,0,,,1,0,175
Manhattan,Harlem,40.80621,-73.94461,Private room,2,167,2019-06-25,4.16,1,209,65
Manhattan,Midtown,40.75381,-73.96724,Entire home/apt,28,2,2019-02-17,0.31,49,224,675
Brooklyn,East New York,40.66814,-73.8953,Private room,7,2,2019-06-01,1.2,13,258,38
Brooklyn,Bushwick,40.69544,-73.91012,Private room,1,7,2019-06-08,2.04,1,130,46
Brooklyn,East New York,40.67327,-73.89141,Entire home/apt,2,74,2019-07-04,3.13,1,78,100
Brooklyn,Williamsburg,40.71823,-73.96141,Entire home/apt,3,0,,,1,0,180
Manhattan,East Harlem,40.79618,-73.94142,Entire home/apt,1,9,2019-06-01,2.21,1,312,450
Bronx,Kingsbridge,40.8801,-73.89709,Private room,1,68,2019-06-21,4.89,1,63,46
Queens,Maspeth,40.73698,-73.90256,Entire home/apt,1,94,2019-07-05,4.73,1,154,100
Queens,Sunnyside,40.74658,-73.92007,Private room,30,1,2019-04-22,0.38,103,0,42
Manhattan,Nolita,40.72382,-73.99541,Entire home/apt,2,9,2018-08-26,0.47,1,0,175
Brooklyn,Crown Heights,40.67082,-73.92175,Entire home/apt,2,64,2019-06-26,6.0,1,209,80
Brooklyn,Prospect-Lefferts Gardens,40.66011,-73.95965,Entire home/apt,3,15,2019-06-26,1.46,2,154,150
Manhattan,East Village,40.72772,-73.97978,Private room,1,1,2016-05-26,0.03,1,0,80
Manhattan,Gramercy,40.73765,-73.98454,Entire home/apt,30,34,2019-06-30,1.94,2,333,1100
Brooklyn,Bedford-Stuyvesant,40.69349,-73.94746,Private room,5,1,2016-03-06,0.02,1,0,65
Staten Island,Tompkinsville,40.63304,-74.09244,Private room,1,6,2019-06-23,0.95,1,262,90
Brooklyn,Dyker Heights,40.6185,-74.00679,Private room,7,5,2019-06-01,0.79,1,149,150
Brooklyn,Crown Heights,40.66701,-73.93861,Entire home/apt,10,0,,,1,6,88
Queens,Woodside,40.74237,-73.91112,Private room,3,0,,,3,65,65
Bronx,Hunts Point,40.81731,-73.89052,Private room,21,0,,,4,341,35
Queens,Rego Park,40.72038,-73.86311,Private room,1,55,2019-07-03,3.92,1,4,99
Manhattan,East Village,40.72977,-73.98841,Entire home/apt,3,85,2019-06-24,2.87,1,208,350
Brooklyn,Kensington,40.63402,-73.97556,Private room,2,6,2016-09-05,0.1,1,0,49
Manhattan,Flatiron District,40.74395,-73.99109,Entire home/apt,30,0,,,232,330,321
Brooklyn,Bushwick,40.70174,-73.92662,Entire home/apt,3,58,2019-06-10,1.21,1,81,350
Manhattan,Kips Bay,40.74266,-73.9792,Entire home/apt,7,36,2019-06-22,1.65,1,91,220
Brooklyn,Windsor Terrace,40.65544,-73.97491,Private room,2,4,2018-01-01,0.11,1,0,130
Manhattan,Financial District,40.70632,-74.01073,Entire home/apt,2,3,2019-06-08,2.09,327,348,229
Manhattan,Inwood,40.85945,-73.92834,Entire home/apt,1,1,2015-11-27,0.02,1,0,69
Manhattan,Gramercy,40.73261,-73.98398,Entire home/apt,30,0,,,65,364,180
Brooklyn,Sunset Park,40.66289,-73.99584,Entire home/apt,14,7,2017-08-31,0.16,1,0,90
Manhattan,Inwood,40.8622,-73.93349,Private room,3,16,2018-10-15,0.49,1,0,52
Brooklyn,Bushwick,40.6915,-73.90623,Shared room,30,0,,,8,355,32
Manhattan,Upper East Side,40.78228,-73.94715,Entire home/apt,1,4,2019-02-17,0.63,1,0,130
Manhattan,Financial District,40.70561,-74.0086,Entire home/apt,29,4,2019-05-23,0.42,96,341,145
Brooklyn,Crown Heights,40.67911,-73.96012,Private room,2,2,2018-07-05,0.16,1,0,35
Brooklyn,Bedford-Stuyvesant,40.68037,-73.94775,Entire home/apt,1,95,2019-07-07,7.94,3,243,150
Brooklyn,Bay Ridge,40.63347,-74.02739,Entire home/apt,30,0,,,1,0,60
Manhattan,Hell's Kitchen,40.77122,-73.99234,Entire home/apt,1,1,2018-01-03,0.05,1,0,80
Queens,South Ozone Park,40.68048,-73.8125,Entire home/apt,2,26,2019-06-18,3.8,2,317,72
Manhattan,East Village,40.7292,-73.98542,Entire home/apt,14,29,2019-04-19,0.24,1,67,180
Brooklyn,Williamsburg,40.71278,-73.94035,Private room,3,1,2015-11-13,0.02,1,0,75
Manhattan,East Village,40.73046,-73.98094,Entire home/apt,7,0,,,1,0,395
Queens,St. Albans,40.70577,-73.75932,Private room,3,2,2018-12-16,0.06,1,56,47
Brooklyn,Park Slope,40.67697,-73.98239,Entire home/apt,2,2,2017-05-29,0.08,1,0,153
Manhattan,Harlem,40.83057,-73.94582,Entire home/apt,1,0,,,1,0,99
Brooklyn,Williamsburg,40.7079,-73.96609,Private room,7,8,2018-03-15,0.43,1,0,70
Manhattan,NoHo,40.72584,-73.99306,Private room,2,0,,,1,5,295
Manhattan,West Village,40.73393,-74.00552,Entire home/apt,5,0,,,1,365,250
Brooklyn,Bedford-Stuyvesant,40.68207,-73.92208,Private room,5,0,,,1,0,45
Queens,East Elmhurst,40.75812,-73.87195,Entire home/apt,1,36,2019-06-17,5.71,5,150,80
Manhattan,Lower East Side,40.72078,-73.98762,Entire home/apt,2,3,2018-10-29,0.26,1,0,207
Brooklyn,Williamsburg,40.70898,-73.96596,Entire home/apt,29,2,2019-03-24,0.38,7,0,120
Brooklyn,Williamsburg,40.71681,-73.94556,Private room,1,6,2018-07-22,0.24,1,0,80
Brooklyn,Greenpoint,40.71966,-73.95428,Entire home/apt,2,5,2018-09-17,0.2,1,0,350
Brooklyn,Bushwick,40.70458,-73.92031,Entire home/apt,7,0,,,1,0,152
Brooklyn,Bedford-Stuyvesant,40.68631,-73.95597,Private room,3,0,,,1,0,35
Manhattan,Chelsea,40.75005,-73.99898,Entire home/apt,1,80,2019-06-22,2.32,1,73,90
Brooklyn,Williamsburg,40.71767,-73.96252,Private room,2,92,2019-06-08,1.94,8,87,60
Brooklyn,Bushwick,40.69935,-73.92407,Private room,2,17,2019-06-24,4.05,2,68,43
Manhattan,Harlem,40.80313,-73.95027,Entire home/apt,2,113,2019-06-15,3.58,1,86,135
Brooklyn,Bedford-Stuyvesant,40.68491,-73.93399,Private room,6,30,2019-06-20,2.06,1,21,45
Manhattan,Upper East Side,40.7687,-73.95705,Private room,2,11,2017-04-17,0.31,1,0,80
Brooklyn,Bedford-Stuyvesant,40.68296,-73.9358,Private room,2,3,2018-10-08,0.22,1,11,95
Brooklyn,Crown Heights,40.66531,-73.93267,Private room,4,0,,,1,0,100
Manhattan,Inwood,40.86699,-73.92689,Entire home/apt,1,17,2019-07-06,1.68,1,64,90
Manhattan,Greenwich Village,40.7289,-74.00059,Private room,7,0,,,1,0,70
Brooklyn,Williamsburg,40.71634,-73.96469,Private room,2,5,2017-09-01,0.21,2,0,110
Bronx,Kingsbridge,40.863,-73.90661,Private room,3,24,2019-06-23,2.91,2,72,80
Manhattan,Hell's Kitchen,40.76093,-73.99014,Private room,5,8,2017-07-31,0.21,1,0,100
Queens,Ridgewood,40.69883,-73.90077,Private room,1,2,2017-10-14,0.09,1,0,50
Queens,Springfield Gardens,40.68491,-73.75895,Entire home/apt,3,29,2019-01-16,0.59,3,179,160
Manhattan,Nolita,40.72022,-73.99604,Entire home/apt,3,0,,,1,0,300
Manhattan,Harlem,40.81254,-73.94118,Entire home/apt,1,4,2016-11-20,0.09,1,0,125
Brooklyn,Crown Heights,40.67219,-73.92168,Entire home/apt,3,72,2019-06-09,2.48,1,19,75
Manhattan,Hell's Kitchen,40.7586,-73.98974,Private room,2,144,2019-07-01,5.11,1,73,97
Manhattan,East Village,40.72297,-73.97973,Private room,3,12,2019-04-29,0.26,4,0,99
Manhattan,Washington Heights,40.83967,-73.94189,Private room,1,0,,,2,165,70
Manhattan,Midtown,40.75523,-73.97104,Entire home/apt,1,8,2019-05-21,1.13,1,29,185
Brooklyn,Bushwick,40.69383,-73.91878,Entire home/apt,2,1,2019-06-16,1.0,3,338,650
Queens,Flushing,40.75602,-73.80241,Private room,1,22,2018-11-12,1.12,2,0,95
Manhattan,Upper East Side,40.77762,-73.9516,Entire home/apt,1,190,2019-06-17,4.36,1,260,170
Brooklyn,Bedford-Stuyvesant,40.69381,-73.944,Private room,1,1,2015-07-20,0.02,1,0,49
Manhattan,Harlem,40.82927,-73.94272,Entire home/apt,2,50,2019-06-17,3.69,2,298,150
Brooklyn,Carroll Gardens,40.68243,-73.99334,Private room,1,20,2019-06-20,1.23,4,132,59
Manhattan,Harlem,40.80247,-73.94531,Private room,2,17,2015-09-01,0.24,3,177,90
Manhattan,East Harlem,40.78771,-73.95143,Private room,2,73,2019-06-25,4.69,1,260,70
Brooklyn,Williamsburg,40.71477,-73.96122,Entire home/apt,2,25,2019-07-02,3.99,3,261,130
Manhattan,Midtown,40.74433,-73.98555,Private room,1,0,,,10,10,250
Manhattan,East Village,40.72312,-73.98795,Private room,2,11,2017-06-04,0.29,4,0,100
Manhattan,Battery Park City,40.70494,-74.01692,Private room,1,0,,,7,360,100
Manhattan,Hell's Kitchen,40.75435,-73.99801,Entire home/apt,3,6,2019-07-05,4.86,1,176,499
Brooklyn,Prospect Heights,40.68112,-73.96492,Entire home/apt,2,15,2018-12-16,0.39,1,4,175
Bronx,Throgs Neck,40.83123,-73.82784,Private room,1,2,2019-06-24,1.71,5,180,60
Manhattan,Financial District,40.70748,-74.0108,Entire home/apt,2,7,2019-06-20,2.66,327,309,234
Manhattan,Upper East Side,40.77052,-73.95485,Entire home/apt,1,0,,,2,0,150
Manhattan,Theater District,40.76302,-73.98211,Entire home/apt,3,104,2019-06-22,4.53,1,0,239
Brooklyn,Bushwick,40.69664,-73.92921,Private room,2,91,2019-06-23,2.6,4,21,48
Manhattan,Midtown,40.75407,-73.96713,Entire home/apt,7,27,2019-03-01,0.31,1,192,110
Queens,Flushing,40.75851,-73.8203,Entire home/apt,1,34,2019-06-20,1.38,1,55,98
Manhattan,SoHo,40.72566,-74.00275,Private room,1,1,2016-03-13,0.02,1,0,75
Brooklyn,Bushwick,40.68461,-73.91101,Private room,1,2,2017-12-31,0.11,1,0,75
Brooklyn,Prospect-Lefferts Gardens,40.65508,-73.95689,Private room,2,3,2016-09-24,0.07,1,0,60
Brooklyn,Williamsburg,40.71199,-73.94004,Entire home/apt,2,4,2017-08-23,0.17,1,0,90
Manhattan,Financial District,40.70797,-74.00534,Entire home/apt,29,0,,,327,354,124
Manhattan,Upper West Side,40.77395,-73.98786,Entire home/apt,30,8,2019-06-03,0.36,25,330,190
Brooklyn,Williamsburg,40.7186,-73.95951,Private room,5,6,2016-11-27,0.12,2,0,89
Manhattan,SoHo,40.72373,-74.00552,Entire home/apt,2,0,,,1,164,450
Manhattan,Chelsea,40.74927,-74.00691,Entire home/apt,2,0,,,1,0,200
Brooklyn,Williamsburg,40.72011,-73.94487,Private room,1,2,2019-02-17,0.4,1,0,45
Manhattan,Upper East Side,40.7651,-73.95812,Private room,1,0,,,1,0,84
Brooklyn,Williamsburg,40.71642,-73.96459,Entire home/apt,30,0,,,1,0,99
Manhattan,East Harlem,40.79863,-73.93461,Private room,5,14,2019-06-23,1.39,1,137,95
Manhattan,Harlem,40.81246,-73.94906,Entire home/apt,2,64,2019-06-20,2.85,1,72,147
Manhattan,Midtown,40.75377,-73.97223,Entire home/apt,3,40,2019-05-13,2.63,12,0,339
Brooklyn,Clinton Hill,40.69368,-73.9671,Private room,2,109,2019-06-21,4.04,1,246,165
Staten Island,Stapleton,40.62493,-74.08318,Entire home/apt,7,0,,,1,16,100
Brooklyn,Crown Heights,40.67658,-73.93122,Entire home/apt,1,32,2019-05-25,0.52,2,254,300
Brooklyn,Bedford-Stuyvesant,40.68474,-73.93833,Private room,7,1,2016-09-19,0.03,1,0,85
Manhattan,Hell's Kitchen,40.76717,-73.98614,Entire home/apt,30,0,,,65,342,185
Manhattan,Chelsea,40.74619,-74.00559,Entire home/apt,30,1,2018-07-16,0.08,1,364,149
Brooklyn,Crown Heights,40.6716,-73.9564,Entire home/apt,2,37,2019-07-03,4.04,1,199,195
Manhattan,Upper East Side,40.77149,-73.95121,Entire home/apt,8,1,2017-01-03,0.03,1,0,180
Manhattan,SoHo,40.72528,-74.00223,Private room,2,5,2016-09-30,0.11,1,0,72
Manhattan,Murray Hill,40.74327,-73.97202,Entire home/apt,5,2,2016-07-28,0.05,1,0,155
Brooklyn,Sunset Park,40.65604,-74.00032,Entire home/apt,15,1,2018-04-08,0.07,1,8,125
Manhattan,East Village,40.7293,-73.98283,Private room,3,1,2017-09-04,0.04,1,0,100
Brooklyn,Sunset Park,40.6475,-74.01428,Entire home/apt,10,1,2019-05-25,0.65,1,90,130
Brooklyn,East New York,40.66725,-73.88876,Private room,1,56,2019-06-23,2.37,5,37,40
Staten Island,Prince's Bay,40.52293,-74.21238,Entire home/apt,2,8,2019-06-24,3.33,1,66,85
Brooklyn,Bedford-Stuyvesant,40.68507,-73.93565,Private room,1,1,2018-01-01,0.05,2,0,60
Brooklyn,Williamsburg,40.70735,-73.94032,Entire home/apt,4,41,2019-02-22,1.44,1,0,114
Manhattan,East Village,40.7239,-73.97869,Entire home/apt,5,0,,,1,0,395
Brooklyn,Bedford-Stuyvesant,40.69178,-73.9369,Private room,3,2,2018-01-16,0.11,1,0,23
Manhattan,Kips Bay,40.73767,-73.97384,Entire home/apt,7,0,,,1,9,150
Manhattan,Harlem,40.80953,-73.9541,Private room,1,0,,,1,26,60
Brooklyn,Bedford-Stuyvesant,40.69653,-73.94213,Private room,2,0,,,7,147,77
Manhattan,East Harlem,40.78943,-73.9478,Private room,6,1,2017-03-22,0.04,1,0,46
Manhattan,Upper East Side,40.7673,-73.96043,Private room,1,1,2016-12-03,0.03,1,0,110
Queens,Long Island City,40.75463,-73.93448,Private room,3,44,2019-07-01,3.75,1,37,55
Manhattan,Chelsea,40.74188,-73.99729,Entire home/apt,3,111,2019-07-03,1.63,1,191,555
Manhattan,West Village,40.73377,-74.00259,Entire home/apt,2,56,2019-07-01,0.73,1,134,250
Brooklyn,Williamsburg,40.71371,-73.95433,Private room,1,118,2019-07-01,2.38,1,327,85
Queens,Jackson Heights,40.7489,-73.87549,Private room,2,20,2019-07-01,4.69,1,167,50
Staten Island,Stapleton,40.63705,-74.07722,Private room,1,4,2018-10-25,0.34,2,29,80
Brooklyn,Bushwick,40.69683,-73.92372,Private room,2,0,,,1,0,50
Manhattan,Theater District,40.76122,-73.98583,Entire home/apt,29,0,,,327,333,182
Manhattan,Financial District,40.70731,-74.00871,Entire home/apt,3,0,,,1,107,155
Manhattan,SoHo,40.72207,-74.00232,Entire home/apt,2,20,2019-06-15,0.82,2,341,2250
Manhattan,East Harlem,40.79674,-73.94674,Entire home/apt,6,15,2019-05-14,0.68,1,156,325
Queens,Astoria,40.77008,-73.92878,Private room,2,67,2019-06-24,1.76,3,20,58
Manhattan,Upper West Side,40.78873,-73.97381,Entire home/apt,30,0,,,9,200,150
Manhattan,West Village,40.73009,-74.00222,Private room,1,0,,,1,0,93
Manhattan,East Harlem,40.80015,-73.94043,Entire home/apt,2,32,2016-05-25,0.62,1,0,100
Manhattan,East Village,40.72314,-73.98066,Private room,1,1,2015-12-01,0.02,1,0,100
Manhattan,Harlem,40.82977,-73.94071,Entire home/apt,3,2,2018-04-10,0.06,1,365,300
Brooklyn,Williamsburg,40.71771,-73.96431,Entire home/apt,30,2,2019-06-16,0.32,6,304,185
Brooklyn,Bedford-Stuyvesant,40.68171,-73.93346,Private room,4,1,2019-05-30,0.75,1,0,90
Brooklyn,Crown Heights,40.67021,-73.92368,Private room,1,49,2019-06-03,2.02,12,51,63
Manhattan,East Village,40.72795,-73.98539,Private room,4,6,2019-06-24,0.14,1,35,89
Brooklyn,Bedford-Stuyvesant,40.68789,-73.9575,Private room,3,3,2017-09-24,0.1,1,0,215
Brooklyn,Williamsburg,40.71218,-73.96048,Entire home/apt,3,8,2018-08-26,0.3,1,0,220
Manhattan,East Harlem,40.78973,-73.94965,Entire home/apt,4,17,2019-06-06,1.21,1,0,50
Brooklyn,Williamsburg,40.71397,-73.94572,Private room,2,0,,,1,0,110
Brooklyn,Bedford-Stuyvesant,40.69205,-73.95593,Entire home/apt,1,5,2018-09-03,0.17,1,0,80
Manhattan,Upper East Side,40.77537,-73.95029,Entire home/apt,4,147,2019-06-23,2.76,1,310,169
Manhattan,Washington Heights,40.85076,-73.94047,Private room,1,0,,,1,0,50
Manhattan,Financial District,40.70795,-74.01046,Entire home/apt,2,9,2019-05-28,2.13,327,263,247
Brooklyn,Bedford-Stuyvesant,40.68708,-73.95126,Private room,6,41,2019-07-03,0.58,3,55,31
Brooklyn,Sunset Park,40.63916,-74.02175,Private room,2,0,,,1,0,40
Manhattan,Lower East Side,40.71968,-73.98726,Private room,1,0,,,1,0,75
Manhattan,Midtown,40.75643,-73.96375,Entire home/apt,30,1,2019-06-12,1.0,14,333,300
Brooklyn,Park Slope,40.67374,-73.97976,Entire home/apt,6,108,2019-07-06,2.38,1,268,149
Queens,Woodhaven,40.68955,-73.85348,Private room,2,262,2019-06-23,5.28,3,346,39
Brooklyn,Bushwick,40.69905,-73.93831,Private room,2,39,2019-06-23,1.66,1,76,65
Queens,Elmhurst,40.74471,-73.88075,Private room,30,20,2018-11-09,0.34,2,188,45
Queens,Ditmars Steinway,40.77216,-73.91252,Private room,30,0,,,5,234,138
Manhattan,Upper West Side,40.8012,-73.96693,Shared room,2,0,,,1,0,55
Brooklyn,Bedford-Stuyvesant,40.67917,-73.94624,Entire home/apt,2,3,2019-07-04,3.0,1,251,150
Brooklyn,Bedford-Stuyvesant,40.6858,-73.93465,Entire home/apt,2,0,,,1,0,120
Manhattan,Chelsea,40.73692,-73.99219,Entire home/apt,1,11,2016-11-16,0.22,1,0,1495
Manhattan,Midtown,40.75315,-73.97253,Entire home/apt,30,2,2017-08-15,0.06,12,326,129
Manhattan,West Village,40.73231,-74.00377,Private room,1,4,2019-07-02,1.26,1,330,90
Bronx,Riverdale,40.88837,-73.90939,Private room,1,202,2019-05-18,4.35,1,0,65
Queens,Astoria,40.76248,-73.91686,Private room,2,1,2017-07-05,0.04,2,0,60
Manhattan,Hell's Kitchen,40.76389,-73.98872,Private room,1,8,2019-06-09,2.79,5,95,138
Brooklyn,Bedford-Stuyvesant,40.69129,-73.95983,Private room,3,12,2018-09-29,0.61,1,189,70
Queens,Maspeth,40.72605,-73.90711,Private room,3,2,2019-04-30,0.16,1,118,26
Manhattan,East Village,40.72717,-73.98643,Private room,1,28,2019-06-24,1.17,7,328,180
Queens,Astoria,40.76483,-73.91522,Entire home/apt,4,4,2019-01-04,0.09,1,0,99
Brooklyn,Bedford-Stuyvesant,40.68993,-73.95287,Private room,2,8,2018-11-05,0.53,2,179,99
Brooklyn,Carroll Gardens,40.68035,-73.99611,Private room,5,4,2019-04-24,0.45,1,0,69
Manhattan,Morningside Heights,40.81514,-73.95954,Private room,1,0,,,1,0,80
Manhattan,Chelsea,40.74098,-74.00513,Entire home/apt,4,0,,,1,0,175
Brooklyn,Williamsburg,40.71544,-73.96073,Entire home/apt,3,12,2019-06-22,1.23,1,54,175
Queens,Little Neck,40.75794,-73.72956,Private room,1,12,2019-06-22,0.55,5,133,45
Brooklyn,Bushwick,40.69763,-73.93102,Private room,1,18,2016-10-03,0.35,1,60,42
Brooklyn,Bushwick,40.6986,-73.91914,Private room,2,1,2019-07-01,1.0,2,65,95
Brooklyn,Kensington,40.63568,-73.97383,Entire home/apt,2,10,2019-05-27,0.26,1,362,75
Brooklyn,Greenpoint,40.73306,-73.95353,Private room,1,0,,,33,365,119
Manhattan,Chelsea,40.73806,-73.99744,Entire home/apt,30,0,,,232,261,365
Queens,Sunnyside,40.74615,-73.91704,Private room,2,1,2016-08-28,0.03,1,88,98
Brooklyn,Williamsburg,40.71185,-73.96204,Private room,2,42,2019-06-30,0.38,1,263,80
Brooklyn,Flatbush,40.63874,-73.95645,Private room,1,1,2016-05-12,0.03,1,0,30
Manhattan,Hell's Kitchen,40.75953,-73.99019,Private room,3,0,,,1,37,308
Staten Island,New Springville,40.58091,-74.15485,Private room,1,74,2019-06-25,3.34,3,78,52
Brooklyn,Bushwick,40.70131,-73.93032,Private room,2,0,,,1,0,50
Manhattan,Harlem,40.8236,-73.94743,Private room,4,2,2015-12-31,0.05,1,0,80
Brooklyn,Bedford-Stuyvesant,40.68202,-73.92151,Entire home/apt,1,42,2019-06-21,3.16,1,133,165
Manhattan,Greenwich Village,40.7278,-73.99976,Private room,1,29,2019-05-09,2.28,10,245,129
Brooklyn,Bedford-Stuyvesant,40.68017,-73.91379,Private room,30,15,2018-10-31,0.61,4,0,36
Manhattan,Chelsea,40.74285,-73.99395,Entire home/apt,2,22,2018-12-06,1.94,1,0,69
Brooklyn,Crown Heights,40.67828,-73.95051,Entire home/apt,1,1,2016-05-23,0.03,1,0,180
