neighbourhood_group,neighbourhood,latitude,longitude,room_type,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,price
Manhattan,Flatiron District,40.74023,-73.98443,Entire home/apt,30,9,2019-06-05,0.29,39,346,185
Manhattan,East Village,40.73172,-73.9846,Entire home/apt,1,2,2016-06-29,0.05,1,0,177
Brooklyn,Carroll Gardens,40.6748,-74.00024,Private room,2,25,2017-01-15,0.68,1,0,100
Manhattan,East Harlem,40.79878,-73.94495,Entire home/apt,4,15,2017-08-15,0.42,1,0,102
Manhattan,East Village,40.72735,-73.98739,Entire home/apt,3,4,2016-10-09,0.11,1,0,120
Manhattan,Murray Hill,40.74327,-73.97202,Entire home/apt,5,2,2016-07-28,0.05,1,0,155
Manhattan,Harlem,40.80549,-73.95595,Private room,2,36,2018-08-09,0.98,1,0,67
Brooklyn,Williamsburg,40.70704,-73.93763,Private room,2,1,2017-05-27,0.04,1,0,50
Manhattan,Upper East Side,40.76247,-73.96238,Private room,5,0,,,1,0,55
Staten Island,Howland Hook,40.63245,-74.17065,Entire home/apt,3,21,2019-05-12,0.57,1,88,100
Manhattan,East Harlem,40.79758,-73.94518,Entire home/apt,6,2,2016-12-31,0.06,1,0,125
Brooklyn,Kensington,40.63622,-73.97406,Entire home/apt,1,0,,,1,0,70
Brooklyn,Flatbush,40.63624,-73.96365,Private room,4,2,2016-08-01,0.05,3,0,39
Brooklyn,Bushwick,40.7017,-73.92344,Private room,2,0,,,1,0,60
Manhattan,Upper East Side,40.77377,-73.9468,Entire home/apt,30,8,2019-06-24,0.25,5,0,125
Manhattan,Upper East Side,40.77467,-73.95533,Entire home/apt,30,11,2019-05-12,0.34,5,126,133
Brooklyn,Bedford-Stuyvesant,40.68114,-73.95795,Entire home/apt,3,3,2017-06-22,0.08,1,189,149
Brooklyn,Gowanus,40.67674,-73.99642,Private room,2,204,2019-07-05,6.19,1,41,110
Brooklyn,Williamsburg,40.70735,-73.95012,Private room,3,2,2016-09-10,0.06,1,0,150
Queens,Astoria,40.76985,-73.92481,Entire home/apt,3,50,2019-07-03,1.41,1,324,205
Manhattan,Upper East Side,40.77798,-73.95251,Entire home/apt,2,21,2018-11-18,0.57,1,16,100
Brooklyn,East Flatbush,40.66337,-73.92576,Private room,3,20,2018-03-31,0.54,1,27,30
Manhattan,Morningside Heights,40.80364,-73.96541,Private room,3,1,2016-07-08,0.03,1,0,69
Manhattan,SoHo,40.72626,-74.00154,Entire home/apt,1,0,,,1,0,158
Brooklyn,Fort Greene,40.69595,-73.98173,Entire home/apt,1,3,2016-09-19,0.09,1,0,190
Brooklyn,Bedford-Stuyvesant,40.68888,-73.95492,Private room,7,0,,,2,0,36
Brooklyn,Bensonhurst,40.61649,-73.99043,Private room,2,1,2016-07-18,0.03,4,179,79
Manhattan,Hell's Kitchen,40.76638,-73.99013,Entire home/apt,4,105,2019-07-01,2.99,1,143,176
Brooklyn,Williamsburg,40.71894,-73.96403,Entire home/apt,3,23,2018-06-26,0.63,1,0,199
Manhattan,Hell's Kitchen,40.76609,-73.99305,Private room,3,0,,,1,0,150
Brooklyn,Gowanus,40.68078,-73.984,Private room,2,2,2016-07-25,0.06,1,0,64
Manhattan,East Village,40.73202,-73.98766,Entire home/apt,5,0,,,1,0,250
Manhattan,Harlem,40.82924,-73.94783,Private room,1,0,,,1,0,50
Manhattan,Midtown,40.75257,-73.97148,Private room,1,0,,,1,0,65
Manhattan,East Village,40.72577,-73.99169,Entire home/apt,10,1,2016-07-30,0.03,1,0,118
Manhattan,Upper East Side,40.76601,-73.95814,Private room,1,3,2016-07-28,0.08,1,0,79
Brooklyn,Clinton Hill,40.68297,-73.96115,Entire home/apt,1,2,2016-08-09,0.05,1,0,75
Brooklyn,Bushwick,40.70416,-73.9211,Entire home/apt,5,2,2016-07-31,0.06,1,0,100
Manhattan,Upper East Side,40.77386,-73.95348,Entire home/apt,6,0,,,1,0,200
Brooklyn,Bedford-Stuyvesant,40.68742,-73.92196,Private room,1,126,2019-06-22,3.5,3,0,65
Queens,Forest Hills,40.71307,-73.84833,Entire home/apt,1,35,2019-06-14,3.31,2,310,90
Bronx,Fordham,40.85859,-73.89571,Entire home/apt,1,9,2017-09-02,0.25,1,0,65
Manhattan,Washington Heights,40.83669,-73.94274,Entire home/apt,3,27,2019-05-23,0.79,2,308,125
Manhattan,Nolita,40.72241,-73.99377,Private room,1,168,2019-06-22,4.58,4,147,124
Brooklyn,Bedford-Stuyvesant,40.69008,-73.92661,Entire home/apt,1,34,2018-01-01,0.94,1,0,120
Brooklyn,Crown Heights,40.67611,-73.94106,Entire home/apt,3,83,2019-07-06,2.43,2,218,300
Queens,Corona,40.74736,-73.85587,Shared room,2,13,2019-06-21,0.35,2,361,27
Brooklyn,Williamsburg,40.70902,-73.9511,Private room,4,0,,,1,0,75
Manhattan,Morningside Heights,40.81596,-73.95999,Private room,6,34,2019-03-27,0.93,3,90,86
Brooklyn,Flatbush,40.63627,-73.96514,Entire home/apt,7,0,,,3,0,113
Manhattan,Harlem,40.80968,-73.95355,Private room,4,0,,,1,0,69
Manhattan,Harlem,40.81932,-73.95761,Private room,2,16,2019-06-28,0.46,1,0,50
Manhattan,Chelsea,40.74075,-73.99567,Entire home/apt,2,1,2016-06-27,0.03,1,0,155
Manhattan,Morningside Heights,40.80974,-73.96034,Private room,7,4,2017-12-17,0.12,1,0,90
Brooklyn,Prospect-Lefferts Gardens,40.65836,-73.96161,Private room,2,15,2017-09-07,0.43,2,0,44
Queens,Ozone Park,40.68226,-73.84396,Shared room,1,0,,,1,0,25
Manhattan,Greenwich Village,40.7293,-73.99479,Entire home/apt,4,0,,,1,0,499
Brooklyn,Sunset Park,40.66131,-73.99563,Private room,2,16,2016-11-07,0.44,1,0,90
Manhattan,Lower East Side,40.71526,-73.98484,Entire home/apt,1,6,2016-09-24,0.16,1,0,118
Bronx,Melrose,40.82296,-73.91429,Private room,2,2,2016-10-24,0.06,1,0,42
Manhattan,Harlem,40.82717,-73.95249,Private room,5,4,2017-05-24,0.11,1,0,57
Brooklyn,Greenpoint,40.73461,-73.95724,Entire home/apt,4,3,2019-02-10,0.24,1,0,150
Brooklyn,Williamsburg,40.71005,-73.95509,Private room,7,0,,,1,0,66
Manhattan,Tribeca,40.71798,-74.01253,Entire home/apt,7,0,,,1,0,95
Manhattan,East Harlem,40.78559,-73.94345,Private room,3,0,,,1,0,40
Manhattan,Washington Heights,40.83619,-73.94099,Private room,7,103,2019-06-07,2.79,1,11,65
Manhattan,East Harlem,40.7974,-73.9354,Private room,4,14,2018-11-27,0.41,1,0,40
Manhattan,Hell's Kitchen,40.76496,-73.99415,Entire home/apt,5,0,,,1,0,199
Brooklyn,Gowanus,40.67961,-73.98886,Private room,1,0,,,1,0,65
Brooklyn,Crown Heights,40.67089,-73.96035,Shared room,1,0,,,1,0,70
Manhattan,Harlem,40.82,-73.95331,Private room,4,8,2018-07-16,0.26,1,0,59
Manhattan,East Village,40.72603,-73.98915,Entire home/apt,3,0,,,1,0,150
Brooklyn,Greenpoint,40.73233,-73.95443,Entire home/apt,1,1,2016-07-02,0.03,1,83,300
Queens,Forest Hills,40.71429,-73.85088,Private room,3,15,2018-08-04,0.41,4,0,59
Brooklyn,Clinton Hill,40.6854,-73.96395,Private room,7,1,2017-10-11,0.05,3,0,45
Manhattan,Harlem,40.801,-73.95833,Private room,1,23,2019-06-09,1.0,1,146,110
Brooklyn,Williamsburg,40.71576,-73.95576,Private room,1,3,2017-08-19,0.11,1,0,65
Brooklyn,Sunset Park,40.66448,-73.99407,Entire home/apt,2,3,2016-08-06,0.08,1,0,130
Manhattan,Kips Bay,40.73887,-73.98177,Entire home/apt,1,0,,,1,0,300
Brooklyn,Brooklyn Heights,40.69027,-73.99418,Entire home/apt,4,2,2016-07-21,0.05,1,0,111
Queens,Ridgewood,40.70605,-73.89928,Private room,2,6,2018-05-13,0.17,1,0,48
Brooklyn,Brownsville,40.66462,-73.91873,Private room,3,47,2019-01-17,1.28,1,300,65
Manhattan,Upper West Side,40.80421,-73.96738,Private room,2,17,2016-09-25,0.46,2,0,75
Brooklyn,Clinton Hill,40.68446,-73.96528,Private room,2,0,,,1,0,200
Manhattan,Lower East Side,40.7188,-73.99458,Private room,3,10,2017-01-01,0.28,1,0,99
Brooklyn,Clinton Hill,40.68141,-73.96268,Entire home/apt,1,3,2016-08-25,0.08,1,0,225
Queens,Astoria,40.75965,-73.91095,Private room,5,10,2016-11-28,0.28,1,68,65
Manhattan,Upper East Side,40.77672,-73.94697,Private room,30,9,2019-06-22,0.25,10,220,51
Brooklyn,Fort Greene,40.69503,-73.97286,Entire home/apt,3,5,2017-09-05,0.14,1,0,175
Manhattan,East Village,40.72695,-73.98546,Private room,1,2,2016-07-25,0.06,1,0,120
Manhattan,Harlem,40.81818,-73.93905,Private room,1,12,2017-08-24,0.33,1,0,49
Manhattan,Upper West Side,40.78817,-73.98068,Private room,2,0,,,1,0,175
Bronx,Schuylerville,40.8355,-73.83729,Entire home/apt,2,118,2019-07-01,3.24,1,34,71
Manhattan,Upper East Side,40.77857,-73.9539,Entire home/apt,3,0,,,1,0,350
Manhattan,Midtown,40.74754,-73.98309,Entire home/apt,7,1,2016-08-01,0.03,1,0,119
Manhattan,Harlem,40.81139,-73.94094,Entire home/apt,7,0,,,1,0,110
Manhattan,Chelsea,40.7427,-73.99837,Entire home/apt,2,147,2019-06-20,4.07,2,114,185
Brooklyn,Prospect-Lefferts Gardens,40.65727,-73.9601,Entire home/apt,1,227,2019-07-07,6.23,1,294,115
Brooklyn,Crown Heights,40.6698,-73.95835,Private room,2,0,,,1,0,90
Brooklyn,Bushwick,40.69757,-73.92906,Private room,5,0,,,1,0,45
Manhattan,Lower East Side,40.72009,-73.98631,Private room,2,1,2016-07-16,0.03,1,0,50
Brooklyn,Crown Heights,40.67992,-73.95902,Private room,1,22,2018-12-16,0.6,1,0,80
Manhattan,Harlem,40.81251,-73.94524,Entire home/apt,1,2,2016-07-25,0.06,1,0,95
Brooklyn,Williamsburg,40.70877,-73.96054,Private room,1,0,,,2,0,50
Queens,Springfield Gardens,40.66298,-73.7621,Private room,2,187,2019-03-08,5.12,3,352,40
Manhattan,East Village,40.72376,-73.98303,Shared room,3,10,2019-05-19,0.27,3,0,30
Manhattan,West Village,40.73208,-74.00784,Entire home/apt,2,1,2016-09-10,0.03,1,0,225
Brooklyn,Bushwick,40.70091,-73.93809,Private room,2,12,2018-10-02,0.34,1,0,65
Manhattan,Midtown,40.75449,-73.96545,Entire home/apt,3,0,,,1,0,199
Queens,Long Island City,40.74543,-73.94595,Entire home/apt,5,12,2018-12-16,0.33,1,3,125
Brooklyn,Bushwick,40.70173,-73.91504,Entire home/apt,3,14,2018-11-17,0.39,1,0,89
Manhattan,East Village,40.72927,-73.99039,Entire home/apt,30,2,2017-05-02,0.06,39,310,300
Brooklyn,Williamsburg,40.71301,-73.9495,Entire home/apt,30,47,2019-05-25,1.41,1,298,200
Manhattan,Upper West Side,40.78829,-73.9701,Entire home/apt,1,17,2016-12-31,0.47,1,0,200
Manhattan,East Village,40.73183,-73.98513,Entire home/apt,4,7,2018-08-27,0.31,1,0,129
Manhattan,East Village,40.72454,-73.97931,Entire home/apt,3,52,2019-05-06,1.51,1,285,495
Manhattan,Harlem,40.80477,-73.94797,Private room,3,14,2019-07-01,0.42,1,121,125
Brooklyn,Gowanus,40.67921,-73.99226,Entire home/apt,3,93,2019-06-23,2.58,1,77,185
Manhattan,Upper West Side,40.77841,-73.98028,Private room,1,4,2017-03-25,0.11,1,0,92
Manhattan,Harlem,40.82485,-73.94537,Entire home/apt,7,0,,,1,0,119
Brooklyn,Bushwick,40.70335,-73.91583,Entire home/apt,3,2,2016-08-22,0.06,1,0,120
Manhattan,Harlem,40.82971,-73.94521,Entire home/apt,5,0,,,1,0,500
Brooklyn,Canarsie,40.63723,-73.90854,Entire home/apt,1,104,2019-06-08,2.86,1,97,80
Manhattan,Chinatown,40.71709,-73.99628,Entire home/apt,4,0,,,1,0,124
Manhattan,Upper West Side,40.7921,-73.97031,Entire home/apt,2,3,2016-07-26,0.08,1,0,85
Brooklyn,Flatbush,40.63964,-73.95629,Private room,1,11,2017-06-08,0.31,1,0,55
Brooklyn,Bedford-Stuyvesant,40.68742,-73.92212,Private room,1,4,2018-05-13,0.15,3,0,82
Manhattan,East Harlem,40.78918,-73.94995,Entire home/apt,3,18,2017-06-05,0.49,2,0,150
Manhattan,East Village,40.72753,-73.97825,Entire home/apt,2,3,2017-09-03,0.08,1,0,250
Brooklyn,Windsor Terrace,40.64785,-73.97595,Entire home/apt,2,1,2018-06-30,0.08,1,0,150
Brooklyn,Downtown Brooklyn,40.69751,-73.98454,Entire home/apt,5,4,2017-08-09,0.12,1,0,121
Queens,Flushing,40.74953,-73.79677,Entire home/apt,3,1,2016-08-27,0.03,1,0,350
Manhattan,Hell's Kitchen,40.7598,-73.99978,Entire home/apt,1,0,,,1,0,115
Brooklyn,Flatlands,40.63222,-73.93398,Private room,8,10,2018-12-12,0.7,1,85,45
Manhattan,Upper West Side,40.80165,-73.96497,Private room,1,0,,,1,0,65
Brooklyn,Williamsburg,40.71782,-73.95013,Private room,1,5,2019-05-05,0.15,2,364,200
Brooklyn,Flatbush,40.63316,-73.96606,Entire home/apt,2,48,2018-04-08,1.36,1,53,120
Manhattan,East Harlem,40.78672,-73.94519,Entire home/apt,3,119,2019-06-28,3.31,3,238,175
Staten Island,Clifton,40.62356,-74.07571,Entire home/apt,1,82,2019-06-30,2.26,1,310,120
Brooklyn,Bedford-Stuyvesant,40.69218,-73.94678,Private room,3,2,2016-08-02,0.06,1,0,49
Manhattan,Chelsea,40.74107,-73.99595,Entire home/apt,5,4,2019-01-02,0.11,1,0,250
Manhattan,East Village,40.7281,-73.99067,Entire home/apt,2,3,2016-08-15,0.08,1,0,250
Brooklyn,Williamsburg,40.70784,-73.95884,Entire home/apt,3,1,2016-08-03,0.03,2,0,110
Brooklyn,Williamsburg,40.71104,-73.96098,Entire home/apt,2,31,2019-05-22,0.88,2,23,199
Manhattan,Upper East Side,40.76309,-73.95697,Entire home/apt,3,12,2019-06-25,0.34,1,301,350
Manhattan,Two Bridges,40.71274,-73.99662,Entire home/apt,3,1,2016-07-26,0.03,1,0,124
Brooklyn,Williamsburg,40.718,-73.9525,Entire home/apt,2,9,2018-12-30,0.29,1,0,175
Manhattan,Chelsea,40.73938,-73.99855,Private room,3,0,,,2,0,150
Brooklyn,Bedford-Stuyvesant,40.68952,-73.94309,Entire home/apt,2,16,2017-07-30,0.44,1,0,295
Manhattan,Chelsea,40.74361,-73.99885,Entire home/apt,2,1,2016-07-14,0.03,1,0,210
Manhattan,East Village,40.72778,-73.98335,Entire home/apt,2,3,2016-10-15,0.08,1,0,125
Manhattan,Greenwich Village,40.72994,-73.99953,Entire home/apt,7,0,,,2,0,112
Brooklyn,Bedford-Stuyvesant,40.68574,-73.92975,Entire home/apt,3,20,2019-07-01,3.21,1,33,118
Brooklyn,Williamsburg,40.70861,-73.95414,Private room,1,0,,,1,0,85
Brooklyn,Bedford-Stuyvesant,40.6892,-73.95457,Private room,2,121,2019-06-16,3.3,1,348,53
Manhattan,East Village,40.72576,-73.98691,Entire home/apt,2,11,2018-08-12,0.3,1,0,200
Queens,Flushing,40.74821,-73.82948,Private room,7,19,2019-06-23,0.52,12,251,40
Brooklyn,Williamsburg,40.71428,-73.95172,Private room,1,0,,,1,0,60
Brooklyn,Midwood,40.61978,-73.95605,Shared room,1,16,2017-08-15,0.46,1,0,50
Manhattan,Chelsea,40.74601,-74.00028,Private room,2,2,2019-06-23,1.2,1,336,135
Queens,Jamaica,40.6711,-73.76508,Private room,1,58,2017-04-29,1.77,1,0,61
Manhattan,Upper East Side,40.78112,-73.95214,Shared room,1,50,2019-07-02,1.41,1,343,42
Queens,Arverne,40.59051,-73.79152,Private room,1,51,2019-06-11,1.4,4,152,69
Manhattan,Upper East Side,40.77788,-73.95615,Entire home/apt,1,3,2016-08-23,0.08,1,0,105
Brooklyn,Williamsburg,40.70938,-73.95435,Entire home/apt,1,174,2019-06-27,4.84,1,236,150
Manhattan,Upper East Side,40.76991,-73.95189,Entire home/apt,4,26,2019-05-25,0.75,1,188,240
Manhattan,Midtown,40.75965,-73.96543,Entire home/apt,30,14,2019-05-31,0.39,5,75,140
Brooklyn,Bedford-Stuyvesant,40.68398,-73.94101,Entire home/apt,2,113,2019-06-22,3.08,3,262,90
Manhattan,Chelsea,40.73942,-74.00065,Entire home/apt,2,1,2016-09-16,0.03,1,0,199
Manhattan,Nolita,40.72232,-73.99579,Private room,3,2,2016-08-13,0.05,2,0,65
Manhattan,Hell's Kitchen,40.76277,-73.99424,Private room,1,220,2019-06-30,6.0,6,180,70
Queens,Flushing,40.74988,-73.82884,Private room,7,82,2019-06-11,2.34,12,152,60
Manhattan,Lower East Side,40.72144,-73.98655,Private room,1,10,2016-12-18,0.27,2,187,69
Manhattan,Harlem,40.8235,-73.94332,Entire home/apt,5,74,2019-07-03,2.03,1,216,250
Manhattan,Hell's Kitchen,40.76296,-73.99565,Private room,1,247,2019-07-01,6.74,6,161,70
Manhattan,Upper East Side,40.7732,-73.95173,Entire home/apt,2,8,2016-12-12,0.23,1,0,175
Manhattan,East Village,40.7294,-73.98021,Private room,4,12,2017-05-21,0.33,1,0,110
Queens,Astoria,40.76736,-73.91462,Private room,5,3,2017-07-25,0.08,1,0,50
Manhattan,East Village,40.7282,-73.98001,Private room,1,159,2019-06-23,4.34,1,84,75
Brooklyn,Crown Heights,40.67431,-73.95399,Private room,30,19,2018-08-11,0.52,1,281,55
Manhattan,Gramercy,40.73491,-73.984,Private room,2,1,2016-07-26,0.03,1,0,75
Queens,Astoria,40.75818,-73.92513,Private room,6,0,,,1,0,30
Brooklyn,Canarsie,40.6415,-73.88739,Entire home/apt,2,54,2018-07-22,1.47,1,64,90
Manhattan,Harlem,40.80046,-73.95509,Private room,1,8,2016-08-01,0.22,1,0,70
Brooklyn,Boerum Hill,40.68473,-73.97868,Entire home/apt,2,5,2016-08-27,0.14,2,0,140
Manhattan,East Village,40.7257,-73.98635,Entire home/apt,1,38,2019-06-27,3.41,1,123,200
Manhattan,Upper East Side,40.77316,-73.94998,Entire home/apt,2,29,2017-12-30,0.8,1,0,120
Brooklyn,Williamsburg,40.70854,-73.96242,Private room,2,122,2019-06-14,3.35,1,258,85
Bronx,Concourse,40.82948,-73.92364,Private room,4,0,,,2,0,82
Manhattan,SoHo,40.72541,-74.001,Entire home/apt,30,1,2016-07-06,0.03,1,0,200
Brooklyn,Sheepshead Bay,40.60733,-73.95322,Entire home/apt,2,1,2018-07-08,0.08,1,364,225
Brooklyn,Greenpoint,40.72748,-73.95272,Private room,3,0,,,1,0,75
Manhattan,West Village,40.73316,-74.00183,Entire home/apt,2,9,2018-05-12,0.25,1,0,230
Brooklyn,Bedford-Stuyvesant,40.6847,-73.91762,Private room,1,0,,,1,0,50
Queens,Ridgewood,40.71118,-73.9151,Private room,1,2,2016-08-16,0.06,1,0,35
Brooklyn,East Flatbush,40.63348,-73.94737,Private room,1,20,2018-09-04,0.58,8,189,95
Brooklyn,Prospect Heights,40.67403,-73.96798,Private room,2,131,2019-06-01,3.88,1,333,48
Brooklyn,Greenpoint,40.72249,-73.94776,Private room,5,3,2017-03-08,0.08,1,0,50
Manhattan,Upper West Side,40.79938,-73.96235,Private room,1,4,2016-08-25,0.11,1,0,48
Queens,Flushing,40.74879,-73.82958,Private room,3,47,2019-04-21,1.33,12,65,55
Brooklyn,Carroll Gardens,40.67747,-73.99917,Entire home/apt,5,0,,,1,0,100
Queens,Flushing,40.74875,-73.82775,Private room,7,55,2019-01-24,1.57,12,160,50
Queens,Flushing,40.75026,-73.82873,Private room,7,59,2019-06-12,1.67,12,120,40
Queens,Ditmars Steinway,40.77697,-73.9082,Private room,2,10,2018-09-27,0.38,2,364,60
Queens,Flushing,40.74944,-73.82772,Private room,3,51,2019-05-09,1.45,12,96,40
Brooklyn,Bedford-Stuyvesant,40.68746,-73.95811,Entire home/apt,5,0,,,1,0,245
Manhattan,Upper East Side,40.7777,-73.9535,Entire home/apt,3,32,2019-04-07,0.88,1,84,135
Manhattan,Upper West Side,40.78176,-73.97822,Entire home/apt,1,2,2016-07-29,0.06,1,0,150
Manhattan,Harlem,40.82661,-73.94165,Entire home/apt,4,6,2019-07-01,0.17,1,27,100
Brooklyn,Flatlands,40.62971,-73.93336,Private room,1,9,2017-11-22,0.26,1,189,45
Manhattan,Washington Heights,40.85308,-73.92878,Private room,3,71,2018-03-24,1.93,2,0,55
Manhattan,Upper West Side,40.80268,-73.96684,Private room,1,2,2016-07-23,0.06,2,0,80
Brooklyn,Brighton Beach,40.57577,-73.96115,Private room,1,18,2019-07-05,2.78,2,343,60
Manhattan,Midtown,40.74595,-73.98996,Entire home/apt,1,1,2016-08-08,0.03,1,0,399
Manhattan,Upper East Side,40.7731,-73.95169,Entire home/apt,4,20,2019-04-28,0.55,1,82,150
Brooklyn,Boerum Hill,40.68473,-73.97863,Shared room,1,0,,,2,0,47
Queens,Jackson Heights,40.7532,-73.87731,Entire home/apt,3,12,2019-06-17,0.35,1,274,125
Queens,Briarwood,40.71116,-73.81514,Entire home/apt,2,57,2019-05-17,1.55,1,314,75
Brooklyn,Downtown Brooklyn,40.69037,-73.98206,Entire home/apt,30,1,2017-09-04,0.04,87,365,202
Manhattan,Upper West Side,40.78573,-73.97686,Private room,1,0,,,1,0,80
Queens,Astoria,40.77153,-73.93191,Private room,2,0,,,1,0,150
Brooklyn,Bedford-Stuyvesant,40.68155,-73.93639,Private room,3,6,2017-12-10,0.18,1,0,45
Queens,Maspeth,40.71609,-73.9025,Private room,20,0,,,1,0,30
Brooklyn,Prospect Heights,40.67575,-73.96546,Private room,1,5,2016-09-06,0.14,1,0,102
Brooklyn,Williamsburg,40.71474,-73.94461,Entire home/apt,4,34,2019-06-18,1.07,1,0,55
Manhattan,East Harlem,40.79921,-73.94749,Entire home/apt,6,7,2018-07-01,0.21,1,0,155
Manhattan,Harlem,40.82408,-73.95434,Entire home/apt,3,0,,,1,0,120
Manhattan,Inwood,40.86082,-73.92585,Entire home/apt,2,2,2016-08-15,0.06,1,0,95
Brooklyn,Carroll Gardens,40.6788,-73.99559,Entire home/apt,4,5,2017-05-30,0.14,1,327,525
Manhattan,Upper East Side,40.77094,-73.95126,Entire home/apt,1,0,,,1,0,199
Brooklyn,Bedford-Stuyvesant,40.69651,-73.96147,Private room,1,60,2019-07-02,2.27,2,224,45
Manhattan,Harlem,40.81893,-73.94118,Private room,1,0,,,1,0,90
Manhattan,Upper West Side,40.79426,-73.96414,Entire home/apt,2,11,2017-12-19,0.3,1,212,150
Brooklyn,Greenpoint,40.72325,-73.9432,Private room,4,1,2016-08-02,0.03,1,0,59
Queens,Ridgewood,40.6997,-73.90243,Private room,3,8,2018-09-14,0.22,1,81,75
Brooklyn,Bushwick,40.69956,-73.91888,Private room,2,62,2019-07-01,1.8,1,16,69
Brooklyn,South Slope,40.66537,-73.98784,Private room,2,2,2016-09-06,0.06,3,0,300
Manhattan,Upper West Side,40.80078,-73.9641,Private room,4,11,2017-05-22,0.3,1,0,60
Brooklyn,East New York,40.66337,-73.89806,Private room,1,1,2016-07-06,0.03,1,0,50
Brooklyn,Williamsburg,40.71515,-73.93706,Entire home/apt,3,2,2016-07-31,0.06,1,0,150
Queens,Queens Village,40.70975,-73.73347,Private room,1,5,2017-09-03,0.14,1,89,85
Manhattan,Kips Bay,40.74099,-73.98139,Entire home/apt,3,14,2019-06-21,0.39,1,327,210
Manhattan,Harlem,40.82225,-73.94549,Private room,1,3,2016-07-13,0.08,1,0,55
Brooklyn,Fort Greene,40.69195,-73.97151,Private room,7,0,,,1,0,57
Brooklyn,Bedford-Stuyvesant,40.68847,-73.95443,Private room,1,0,,,1,0,50
Brooklyn,Williamsburg,40.7171,-73.9573,Entire home/apt,10,0,,,1,0,100
Brooklyn,Clinton Hill,40.68366,-73.96563,Private room,7,10,2017-12-10,0.28,1,0,65
Brooklyn,Midwood,40.61295,-73.95366,Private room,1,10,2019-04-28,0.3,1,0,50
Queens,Rosedale,40.65218,-73.73498,Private room,1,0,,,1,0,70
Brooklyn,Bushwick,40.69306,-73.92106,Private room,4,1,2016-10-05,0.03,1,0,40
Brooklyn,Williamsburg,40.70875,-73.9467,Entire home/apt,4,10,2017-03-05,0.27,1,0,250
Brooklyn,Prospect-Lefferts Gardens,40.65702,-73.96066,Private room,14,6,2017-11-25,0.17,1,0,33
Brooklyn,Bushwick,40.69677,-73.93027,Private room,2,126,2019-06-24,3.51,4,80,46
Queens,Long Island City,40.74616,-73.94653,Private room,1,0,,,1,0,101
Brooklyn,East Flatbush,40.65192,-73.95243,Entire home/apt,7,1,2016-09-01,0.03,1,0,76
Manhattan,Kips Bay,40.74077,-73.98245,Private room,1,1,2016-07-25,0.03,1,0,70
Manhattan,Upper West Side,40.80057,-73.96679,Private room,4,0,,,1,0,95
Brooklyn,Bushwick,40.68365,-73.91069,Entire home/apt,2,43,2019-06-23,1.2,1,80,129
Brooklyn,Bedford-Stuyvesant,40.68283,-73.94375,Private room,1,0,,,1,0,100
Brooklyn,Bedford-Stuyvesant,40.67803,-73.92663,Private room,2,78,2019-06-30,2.2,3,82,58
Brooklyn,Kensington,40.64231,-73.97974,Private room,5,0,,,1,0,50
Manhattan,Harlem,40.82822,-73.94864,Entire home/apt,16,26,2019-06-19,0.76,1,31,76
Queens,Ridgewood,40.70183,-73.91146,Private room,7,16,2019-06-25,0.47,1,247,35
Queens,Flushing,40.74981,-73.82742,Private room,7,19,2019-06-21,0.84,12,134,40
Manhattan,Upper West Side,40.78664,-73.97275,Entire home/apt,30,2,2018-09-26,0.06,87,45,195
Manhattan,Hell's Kitchen,40.76518,-73.98406,Private room,3,1,2017-01-13,0.03,1,0,80
Brooklyn,Bushwick,40.69425,-73.92781,Private room,1,157,2019-06-16,4.52,7,61,44
Brooklyn,Clinton Hill,40.68421,-73.96631,Entire home/apt,30,11,2019-06-21,0.31,2,43,95
Manhattan,Midtown,40.76647,-73.98146,Entire home/apt,30,0,,,121,189,199
Queens,Astoria,40.75528,-73.91628,Private room,2,41,2019-06-02,1.19,1,278,55
Brooklyn,Williamsburg,40.72128,-73.95782,Entire home/apt,3,0,,,1,0,249
Manhattan,Harlem,40.82421,-73.95426,Private room,7,1,2016-08-02,0.03,1,0,40
Queens,Ditmars Steinway,40.77407,-73.90037,Entire home/apt,2,11,2019-05-19,0.52,1,363,200
Manhattan,Upper West Side,40.80079,-73.96619,Private room,4,2,2016-07-28,0.05,1,53,39
Brooklyn,Park Slope,40.66958,-73.98623,Entire home/apt,1,2,2017-09-05,0.06,1,88,700
Brooklyn,Bushwick,40.69477,-73.92376,Entire home/apt,5,8,2019-02-28,0.22,2,0,45
